ID Registro,ID fuente,LAT,LON,Celda,"Departamento, partido o comuna",Provincia,Espontánea,Recurso 1,Recurso 2,Fuente de variación,Sitioy/o condición,Composición florística,Composición florística simplificada (solo vegetación cultivada),Riqueza especies,PPNA (kg/ha.año),DesvEst interanual (n),DesvEst interanual (kg/ha),DesvEst espacial (kg/ha),Período evaluado (años),Inicio,Final,Cantidad de años evaluados,Edad (años),Fertilización,Tratamiento,Fertilización (N) (kg/ha.año),Fertilización  (P) (kg/ha.año),Fertilización  (S) (kg/ha.año),Fertilización  (K) (kg/ha.año),Pastoreo,Clausura,Riego,Cantidad riego (mm),Precipitación (mm),Precipitación durante el año de medición (mm/estación de crecimiento),Precipitación promedio mencionada en la fuente (mm),Precip. anual promedio según SMN interpolado (mm/año),Precipitación media anual tomada de geoportal IDESA,Taxonomía de suelo,Metodología/Comentarios,REGION,DOMINIO,UNIDAD FITOGEOGRÁFICA,Código de Unidad de Vegetación,Nombre fisionómico de Unidad de Vegetación,Nombre vulgar de Unidad de Vegetación,Excluidos del análisis
1326,10178,-36.132697,-62.636464,21656,Partido de Trenque Lauquen,BUENOS AIRES,No,Pastura,Pastura,Fertilización,Oeste arenoso Trenque Lauquen 2 Juan Angel Arduini  Bonanza 2,Pastura,Pastura,Monofítica,8483.5,,2018.78986,,2004-2006,2004,2006,2,SD,No,Control,0,0,0,0,No,SD,No,-,,,,865.229004,969,,Sin rolado,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,32,Estepa psamofitica de Sorghastrum pellitum y Elionurus muticus,Pampa Interior Occidental,
1327,10178,-36.001544,-62.974892,21283,Partido de Trenque Lauquen,BUENOS AIRES,No,Pastura,Pastura,Fertilización,Oeste arenoso Trenque Lauquen 2 Juan Angel Arduini  Indiana  15 a,Pastura,Pastura,Monofítica,8676.33,,1532.661193,,2003-2006,2003,2006,3,SD,Sí,Control,0,0,0,0,No,SD,No,-,,,,834.117065,950,,Sin rolado,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,32,Estepa psamofitica de Sorghastrum pellitum y Elionurus muticus,Pampa Interior Occidental,
1328,10178,-36.001544,-62.974892,21283,Partido de Trenque Lauquen,BUENOS AIRES,No,Pastura,Pastura,Fertilización,Oeste arenoso Trenque Lauquen 2 Juan Angel Arduini  Indiana  15 a,Pastura,Pastura,Monofítica,10791.67,,2204.656058,,2003-2006,2003,2006,3,SD,Sí,Control,0,0,0,0,No,SD,No,-,,,,834.117065,950,,Sin rolado,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,32,Estepa psamofitica de Sorghastrum pellitum y Elionurus muticus,Pampa Interior Occidental,
1329,10178,-36.001544,-62.974892,21283,Partido de Trenque Lauquen,BUENOS AIRES,No,Pastura,Pastura,Fertilización,Oeste arenoso Trenque Lauquen 2 Juan Angel Arduini  Indiana  15 a,Pastura,Pastura,Monofítica,6273,,1513.826608,,2003-2006,2003,2006,3,SD,No,Control,0,0,0,0,No,SD,No,-,,,,834.117065,950,,Sin rolado,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,32,Estepa psamofitica de Sorghastrum pellitum y Elionurus muticus,Pampa Interior Occidental,
1330,10178,-36.350714,-62.471258,22029,Partido de Trenque Lauquen,BUENOS AIRES,No,Pastura,Pastura,Fertilización,Oeste arenoso Trenque Lauquen 2 Juan Angel Arduini  La Estrella  15,Pastura,Pastura,Monofítica,13387.35,,2245.276162,,2004-2006,2004,2006,2,SD,Sí,Control,0,0,0,0,No,SD,No,-,,,,855.206665,961,,Sin rolado,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,32,Estepa psamofitica de Sorghastrum pellitum y Elionurus muticus,Pampa Interior Occidental,
1331,10178,-36.350714,-62.471258,22029,Partido de Trenque Lauquen,BUENOS AIRES,No,Pastura,Pastura,Fertilización,Oeste arenoso Trenque Lauquen 2 Juan Angel Arduini  La Estrella  15,Pastura,Pastura,Monofítica,15851,,1856.720986,,2004-2006,2004,2006,2,SD,Sí,Control,0,0,0,0,No,SD,No,-,,,,855.206665,961,,Sin rolado,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,32,Estepa psamofitica de Sorghastrum pellitum y Elionurus muticus,Pampa Interior Occidental,
1332,10178,-36.350714,-62.471258,22029,Partido de Trenque Lauquen,BUENOS AIRES,No,Pastura,Pastura,Fertilización,Oeste arenoso Trenque Lauquen 2 Juan Angel Arduini  La Estrella  15,Pastura,Pastura,Monofítica,9935.5,,2715.997147,,2004-2006,2004,2006,2,SD,No,Control,0,0,0,0,No,SD,No,-,,,,855.206665,961,,Sin rolado,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,32,Estepa psamofitica de Sorghastrum pellitum y Elionurus muticus,Pampa Interior Occidental,
1333,10178,-36.239989,-62.201764,22401,Partido de Trenque Lauquen,BUENOS AIRES,No,Pastura,Pastura,Fertilización,Oeste arenoso Trenque Lauquen 2 Juan Angel Arduini  La Huella 3 ES,Pastura,Pastura,Monofítica,15705,,2797.314426,,2004-2006,2004,2006,2,SD,Sí,Control,0,0,0,0,No,SD,No,-,,,,886.049133,979,,Sin rolado,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,31,Pseudoestepa de mesofitas con estepa de halofitas,Pampa Interior Plana,
1334,10178,-36.239989,-62.201764,22401,Partido de Trenque Lauquen,BUENOS AIRES,No,Pastura,Pastura,Fertilización,Oeste arenoso Trenque Lauquen 2 Juan Angel Arduini  La Huella 3 ES,Pastura,Pastura,Monofítica,28450.9,,8207.388409,,2004-2006,2004,2006,2,SD,Sí,Control,0,0,0,0,No,SD,No,-,,,,886.049133,979,,Sin rolado,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,31,Pseudoestepa de mesofitas con estepa de halofitas,Pampa Interior Plana,Outlier detectado por MAD
1335,10178,-36.239989,-62.201764,22401,Partido de Trenque Lauquen,BUENOS AIRES,No,Pastura,Pastura,Fertilización,Oeste arenoso Trenque Lauquen 2 Juan Angel Arduini  La Huella 3 ES,Pastura,Pastura,Monofítica,12614.9,,2192.172443,,2004-2006,2004,2006,2,SD,No,Control,0,0,0,0,No,SD,No,-,,,,886.049133,979,,Sin rolado,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,31,Pseudoestepa de mesofitas con estepa de halofitas,Pampa Interior Plana,
1141,10142,-37.002083,-61.572849,23521,Partido de General La Madrid,BUENOS AIRES,No,Pastura,Pastura,"Tipo de recurso, año",Sudoeste_Lamadrid_El Porvenir_31 ALTO,Pastura base Medicago sativa,Medicago sativa,Monofítica,8261,,2325,,2001-2002,2001,2002,2,-,SD,Control,0,0,0,0,No,SD,No,-,,,,866.753174,903,,Loma. Sin rolado,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
1142,10142,-37.339583,-61.499966,23523,Partido de General La Madrid,BUENOS AIRES,No,Pastura,Pastura,"Tipo de recurso, año",Sudoeste_Lamadrid_La Carola_20A ALTO,Pastura base Medicago sativa,Medicago sativa,Monofítica,10214,,3600,,2000-2003,2000,2003,3,-,SD,Control,0,0,0,0,No,SD,No,-,,,,851.474365,888,,Loma. Sin rolado,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,33,Praderas de higrofitas y halofitas,Pampa Deprimida,
1143,10142,-37.333333,-61.466027,23523,Partido de General La Madrid,BUENOS AIRES,No,Pastura,Pastura,"Tipo de recurso, año",Sudoeste_Lamadrid_Los Gauchos_37 ALTO,Pastura base Medicago sativa,Medicago sativa,Monofítica,8010,,,,2002-2003,2002,2003,1,-,SD,Control,0,0,0,0,No,SD,No,-,,,,862.01416,889,,Loma. Sin rolado,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,33,Praderas de higrofitas y halofitas,Pampa Deprimida,
1144,10142,-37,-61.592031,23521,Partido de General La Madrid,BUENOS AIRES,No,Pastura,Pastura,"Tipo de recurso, año",Sudoeste_Lamadrid_Los Silos_29 ALTO,Pastura base Medicago sativa,Medicago sativa,Monofítica,7730,,2870,,2000-2003,2000,2003,3,-,SD,Control,0,0,0,0,No,SD,No,-,,,,866.753174,903,,Loma. Sin rolado,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
1151,10142,-36.2,-62.353335,22400,Partido de Trenque Lauquen,BUENOS AIRES,No,Pastura,Pastura,"Tipo de recurso, año",Oeste_30 de agosto - Marilauquen_La Maria Teresa_12,Pastura base Medicago sativa,Medicago sativa,Monofítica,11870.3,,932.14,,2003-2005,2003,2005,2,SD,SD,Control,0,0,0,0,No,SD,No,-,,,,869.4198,977,,Sin rolado,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,31,Pseudoestepa de mesofitas con estepa de halofitas,Pampa Interior Plana,
1152,10142,-36.272917,-62.341746,22401,Partido de Trenque Lauquen,BUENOS AIRES,No,Pastura,Pastura,"Tipo de recurso, año",Oeste_30 de agosto - Marilauquen_Nueva Belgica_10_S,Pastura base Medicago sativa,Medicago sativa,Monofítica,7914.2,,,,2003-2004,2003,2004,1,SD,SD,Control,0,0,0,0,No,SD,No,-,,,,869.4198,972,,Sin rolado,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,32,Estepa psamofitica de Sorghastrum pellitum y Elionurus muticus,Pampa Interior Occidental,
1153,10142,-35.989583,-63.11611,20911,Partido de Trenque Lauquen,BUENOS AIRES,No,Pastura,Pastura,"Tipo de recurso, año",Oeste_30 de agosto - Marilauquen_San Jose_4S,Pastura base Medicago sativa,Medicago sativa,Monofítica,9878.55,,,,2003-2004,2003,2004,1,SD,SD,Control,0,0,0,0,No,SD,No,-,,,,833.6297,937,,Sin rolado,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,32,Estepa psamofitica de Sorghastrum pellitum y Elionurus muticus,Pampa Interior Occidental,
2905,10287,-37.75,-58.3,28734,Partido de Balcarce,BUENOS AIRES,No,Pastura,Pastura,-,,Pastura con dominio de Thinopyrum ponticum,Thinopyrum ponticum,Monofítica,8149,,,,SD,SD,SD,SD,SD,No,Control,0,0,0,0,No,No,No,-,,,,,961,,,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,33,Praderas de higrofitas y halofitas,Pampa Deprimida,
3597,10398,-36.357466,-60.025164,26121,Partido de Tapalqué,BUENOS AIRES,No,Pastura,Pastura,-,,"Pastura de base Lolium perenne (Lolium perenne, Cichorium spp., Bromus spp., Tirfolium pratense)","Lolium perenne, Cichorium spp., Bromus spp., Tirfolium pratense",Polifítica,12991.6,,,,2011-2012,2011,2012,1,2,No,Control,0,0,0,0,Sí,Sí,No,-,,,,,1003,Complejo de suelos argiacuol típico y natracualf típico,Frecuencia de corte 300 grados días (temperatura base= 4 C),Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,33,Praderas de higrofitas y halofitas,Pampa Deprimida,
3595,10397,-36.357466,-60.025164,26121,Partido de Tapalqué,BUENOS AIRES,No,Pastura,Pastura,Año,,"Pastura de base Medicago sativa (Medicago sativa, Festuca spp. y Bromus spp.)","Medicago sativa, Festuca spp. y Bromus spp.",Polifítica,15580.7,,,,2011-2012,2011,2012,1,2,No,Control,0,0,0,0,Sí,Sí,No,-,,,,,1003,Complejo de suelos argiacuol típico y natracualf típico,Frecuencia de corte 450 grados días (temperatura base= 4 C),Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,33,Praderas de higrofitas y halofitas,Pampa Deprimida,
3596,10397,-36.357466,-60.025164,26121,Partido de Tapalqué,BUENOS AIRES,No,Pastura,Pastura,Año,,"Pastura de base Medicago sativa (Medicago sativa, Festuca spp. y Bromus spp.)","Medicago sativa, Festuca spp. y Bromus spp.",Polifítica,11796.5,,,,2012-2013,2012,2013,1,3,No,Control,0,0,0,0,Sí,Sí,No,-,,,,,1003,Complejo de suelos argiacuol típico y natracualf típico,Frecuencia de corte 450 grados días (temperatura base= 4 C),Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,33,Praderas de higrofitas y halofitas,Pampa Deprimida,
3030,10323,-35.1,-57.533333,30579,Partido de Magdalena,BUENOS AIRES,No,Pastura,Pastura,Especies dominantes,,"Pastura dominada por Phalaris aquatica, Medicago sativa, Trifolium repens y Lolium multiforum
(Pampa deprimida)","Phalaris aquatica, Medicago sativa, Trifolium repens, Lolium multiforum",Polifítica,8760,,,,1982-1983,1982,1983,1,-,No,Control,0,0,0,0,Sí,Sí,No,-,,,967,,1000,Argiudol,,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,30,Pseudoestepa mesofitica de Bothriochloa lagurioides y Nassella spp.,Pampa Ondulada,
587,10066,-37.466667,-61.933333,22779,Partido de Coronel Suárez,BUENOS AIRES,No,Pastura,Pastura,Fertilización y año,,Pastura perenne mixta base Medicago sativa,Medicago sativa,Monofítica,9474,,,,2004-2005,2004,2005,1,1,Sí,Control,9,10,0,0,No,Sí,No,-,,,,,868,,,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
588,10066,-37.466667,-61.933333,22779,Partido de Coronel Suárez,BUENOS AIRES,No,Pastura,Pastura,Fertilización y año,,Pastura perenne mixta base Medicago sativa,Medicago sativa,Monofítica,8122,,,,2005-2006,2005,2006,1,2,Sí,Fertilizado,45,50,0,0,No,Sí,No,-,,,,,868,,,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
589,10066,-37.466667,-61.933333,22779,Partido de Coronel Suárez,BUENOS AIRES,No,Pastura,Pastura,Fertilización y año,,Pastura perenne mixta base Medicago sativa,Medicago sativa,Monofítica,11684,,,,2004-2005,2004,2005,1,1,Sí,Control,9,10,0,0,No,Sí,No,-,,,,,868,,,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
590,10066,-37.466667,-61.933333,22779,Partido de Coronel Suárez,BUENOS AIRES,No,Pastura,Pastura,Fertilización y año,,Pastura perenne mixta base Medicago sativa,Medicago sativa,Monofítica,9077,,,,2005-2006,2005,2006,1,2,Sí,Fertilizado,45,50,0,0,No,Sí,No,-,,,,,868,,,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
158,10016,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Verdeo Verano,Verdeo Verano,Especie,EEA Hilario Ascasubi,Penisetum americanum,Penisetum americanum,-,4457,,,,1998-1999,1998,1999,1,1,Sí,Control,18,20,0,0,false,SD,Sí,SD,,,,,522,Haplustol éntico,"Tres cortes en total (29/1/99, 12/3/99, 12/15/99)",Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
4471,10523,-27.645115,-62.413491,22353,Departamento Moreno,SANTIAGO DEL ESTERO,No,Pastura,Pastura,Especie,,Pennisetum ciliare,Pennisetum ciliare,Monofítica,5639,,,,2018-2019,2018,2019,1,SD,No,Control,0,0,0,0,No,No,No,-,1387,,735,,694,,La frecuencia de defoliación fue acorde a la Vida Media Foliar de cada especie. El ensayo se realizó sobre pasturas de más de cuatro años de edad,Neotropical,Chaqueno,Provincia Fitogeografica Chaquena,12,Bosque de xerofitas con Schinopsis lorentzii,Chaco Semiarido,
4554,10541,-27.292719,-62.556475,21979,Departamento Moreno,SANTIAGO DEL ESTERO,No,Pastura,Pastura,"Especie, cultivar (promedio)",EEA Quimili,Pennisetum ciliare,Pennisetum ciliare,Monofítica,15300,,,,2017-2018,2017,2018,1,1,No,Control,0,0,0,0,No,No,No,-,527,,,,650,,Frecuencia de corte 350 grados días o 250 grados días según cultivar (temperatura base 12 C o 11 C según cultivar),Neotropical,Chaqueno,Provincia Fitogeografica Chaquena,12,Bosque de xerofitas con Schinopsis lorentzii,Chaco Semiarido,
4557,10541,-27.292719,-62.556475,21979,Departamento Moreno,SANTIAGO DEL ESTERO,No,Pastura,Pastura,"Especie, cultivar (promedio)",EEA Quimili,Pennisetum ciliare,Pennisetum ciliare,Monofítica,15220,,,,2018-2019,2018,2019,1,2,No,Control,0,0,0,0,No,No,No,-,966,,,,650,,Frecuencia de corte 350 grados días o 250 grados días según cultivar (temperatura base 12 C o 11 C según cultivar),Neotropical,Chaqueno,Provincia Fitogeografica Chaquena,12,Bosque de xerofitas con Schinopsis lorentzii,Chaco Semiarido,
4560,10541,-27.292719,-62.556475,21979,Departamento Moreno,SANTIAGO DEL ESTERO,No,Pastura,Pastura,"Especie, cultivar (promedio)",EEA Quimili,Pennisetum ciliare,Pennisetum ciliare,Monofítica,12840,,,,2019-2020,2019,2020,1,3,No,Control,0,0,0,0,No,No,No,-,609,,,,650,,Frecuencia de corte 350 grados días o 250 grados días según cultivar (temperatura base 12 C o 11 C según cultivar),Neotropical,Chaqueno,Provincia Fitogeografica Chaquena,12,Bosque de xerofitas con Schinopsis lorentzii,Chaco Semiarido,
713,10073,-34.966667,-58.65,28718,Partido de Cañuelas,BUENOS AIRES,No,Verdeo Verano,Verdeo Verano,"Especie, tipo de sorgo",,Pennisetum glaucum fotosensitivo,Penisetum glaucum,-,22910,,,,2006-2007,2006,2007,1,1,No,Control,0,0,0,0,false,SD,No,-,,,,,1028,,,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,30,Pseudoestepa mesofitica de Bothriochloa lagurioides y Nassella spp.,Pampa Ondulada,
714,10073,-34.966667,-58.65,28718,Partido de Cañuelas,BUENOS AIRES,No,Verdeo Verano,Verdeo Verano,"Especie, tipo de sorgo",,Pennisetum glaucum fotosensitivo,Penisetum glaucum,-,16720,,,,2006-2007,2006,2007,1,1,No,Control,0,0,0,0,false,SD,No,-,,,,,1028,,,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,30,Pseudoestepa mesofitica de Bothriochloa lagurioides y Nassella spp.,Pampa Ondulada,
170,10020,-27.65,-58.766667,29049,Departamento Capital,CORRIENTES,No,Pastura,Pastura,Altura de corte y año,,Pennisetum purpureum,Pennisetum purpureum,Monofítica,11139,,,,1992-1993,1992,1993,1,1,Sí,Fertilizado,46,20,0,35,No,SD,No,-,,,,,1340,Suelo arcilloso de la serie valencia,Cortes cada 45 días (septiembre-mayo) y cada 90 días (junio-agosto),Neotropical,Chaqueno,Provincia Fitogeografica Chaquena,15,"Mosaico de Bosque de xerofitas, de mesofitas, Sabana y Selva de albardon",Chaco Humedo con Bosques y Canadas,
171,10020,-27.65,-58.766667,29049,Departamento Capital,CORRIENTES,No,Pastura,Pastura,Altura de corte y año,,Pennisetum purpureum,Pennisetum purpureum,Monofítica,9961,,,,1992-1993,1992,1993,1,1,Sí,Fertilizado,46,20,0,35,No,SD,No,-,,,,,1340,,Cortes cada 45 días (septiembre-mayo) y cada 90 días (junio-agosto),Neotropical,Chaqueno,Provincia Fitogeografica Chaquena,15,"Mosaico de Bosque de xerofitas, de mesofitas, Sabana y Selva de albardon",Chaco Humedo con Bosques y Canadas,
172,10020,-27.65,-58.766667,29049,Departamento Capital,CORRIENTES,No,Pastura,Pastura,Altura de corte y año,,Pennisetum purpureum,Pennisetum purpureum,Monofítica,8391,,,,1992-1993,1992,1993,1,1,Sí,Fertilizado,46,20,0,35,No,SD,No,-,,,,,1340,,Cortes cada 45 días (septiembre-mayo) y cada 90 días (junio-agosto),Neotropical,Chaqueno,Provincia Fitogeografica Chaquena,15,"Mosaico de Bosque de xerofitas, de mesofitas, Sabana y Selva de albardon",Chaco Humedo con Bosques y Canadas,
173,10020,-27.65,-58.766667,29049,Departamento Capital,CORRIENTES,No,Pastura,Pastura,Altura de corte y año,,Pennisetum purpureum,Pennisetum purpureum,Monofítica,7814,,,,1993-1994,1993,1994,1,2,Sí,Fertilizado,92,0,0,0,No,SD,No,-,,,,,1340,,Cortes cada 45 días (septiembre-mayo) y cada 90 días (junio-agosto),Neotropical,Chaqueno,Provincia Fitogeografica Chaquena,15,"Mosaico de Bosque de xerofitas, de mesofitas, Sabana y Selva de albardon",Chaco Humedo con Bosques y Canadas,
174,10020,-27.65,-58.766667,29049,Departamento Capital,CORRIENTES,No,Pastura,Pastura,Altura de corte y año,,Pennisetum purpureum,Pennisetum purpureum,Monofítica,7728,,,,1993-1994,1993,1994,1,2,Sí,Fertilizado,92,0,0,0,No,SD,No,-,,,,,1340,,Cortes cada 45 días (septiembre-mayo) y cada 90 días (junio-agosto),Neotropical,Chaqueno,Provincia Fitogeografica Chaquena,15,"Mosaico de Bosque de xerofitas, de mesofitas, Sabana y Selva de albardon",Chaco Humedo con Bosques y Canadas,
175,10020,-27.65,-58.766667,29049,Departamento Capital,CORRIENTES,No,Pastura,Pastura,Altura de corte y año,,Pennisetum purpureum,Pennisetum purpureum,Monofítica,7602,,,,1993-1994,1993,1994,1,2,Sí,Fertilizado,92,0,0,0,No,SD,No,-,,,,,1340,,Cortes cada 45 días (septiembre-mayo) y cada 90 días (junio-agosto),Neotropical,Chaqueno,Provincia Fitogeografica Chaquena,15,"Mosaico de Bosque de xerofitas, de mesofitas, Sabana y Selva de albardon",Chaco Humedo con Bosques y Canadas,
176,10020,-27.65,-58.766667,29049,Departamento Capital,CORRIENTES,No,Pastura,Pastura,Altura de corte y año,,Pennisetum purpureum,Pennisetum purpureum,Monofítica,5773,,,,1994-1995,1994,1995,1,3,Sí,Fertilizado,92,0,0,0,No,SD,No,-,,,,,1340,,Cortes cada 45 días (septiembre-mayo) y cada 90 días (junio-agosto),Neotropical,Chaqueno,Provincia Fitogeografica Chaquena,15,"Mosaico de Bosque de xerofitas, de mesofitas, Sabana y Selva de albardon",Chaco Humedo con Bosques y Canadas,
177,10020,-27.65,-58.766667,29049,Departamento Capital,CORRIENTES,No,Pastura,Pastura,Altura de corte y año,,Pennisetum purpureum,Pennisetum purpureum,Monofítica,5531,,,,1994-1995,1994,1995,1,3,Sí,Fertilizado,92,0,0,0,No,SD,No,-,,,,,1340,,Cortes cada 45 días (septiembre-mayo) y cada 90 días (junio-agosto),Neotropical,Chaqueno,Provincia Fitogeografica Chaquena,15,"Mosaico de Bosque de xerofitas, de mesofitas, Sabana y Selva de albardon",Chaco Humedo con Bosques y Canadas,
178,10020,-27.65,-58.766667,29049,Departamento Capital,CORRIENTES,No,Pastura,Pastura,Altura de corte y año,,Pennisetum purpureum,Pennisetum purpureum,Monofítica,5984,,,,1994-1995,1994,1995,1,3,Sí,Fertilizado,92,0,0,0,No,SD,No,-,,,,,1340,,Cortes cada 45 días (septiembre-mayo) y cada 90 días (junio-agosto),Neotropical,Chaqueno,Provincia Fitogeografica Chaquena,15,"Mosaico de Bosque de xerofitas, de mesofitas, Sabana y Selva de albardon",Chaco Humedo con Bosques y Canadas,
2453,10240,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,Especies,,Phalaris aquatica,Phalaris aquatica,Monofítica,1322.59,,,,1993-1994,1993,1994,1,SD,Sí,Control,0,0,0,0,No,SD,Sí,SD,500 mm/año,,,,522,Haplustol éntico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
2454,10240,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,Especies,,Phalaris aquatica,Phalaris aquatica,Monofítica,5297.42,,,,1994-1995,1994,1995,1,SD,Sí,Control,0,0,0,0,No,SD,Sí,SD,500 mm/año,,,,522,Haplustol éntico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
1743,10196,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Pastura,Pastura,Especies,,Phalaris aquatica,Phalaris aquatica,Monofítica,1342,,,,1993-1994,1993,1994,1,SD,Sí,Fertilizado,18,46,0,0,No,SD,Sí,500,,,522.1,,522,Haplustol éntico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
